filename treatment update average
edit_explode_denovo_00002_57 edit_explode_denovo_00002 21000 2.83871
edit_explode_denovo_00002_57 edit_explode_denovo_00002 22000 3.01701
edit_explode_denovo_00002_57 edit_explode_denovo_00002 23000 3.12623
edit_explode_denovo_00002_57 edit_explode_denovo_00002 24000 3.26409
edit_explode_denovo_00002_57 edit_explode_denovo_00002 25000 3.39499
edit_explode_denovo_00002_57 edit_explode_denovo_00002 26000 3.57926
edit_explode_denovo_00002_57 edit_explode_denovo_00002 27000 3.61432
edit_explode_denovo_00002_57 edit_explode_denovo_00002 28000 3.88587
edit_explode_denovo_00002_57 edit_explode_denovo_00002 29000 3.75231
edit_explode_denovo_00002_57 edit_explode_denovo_00002 30000 3.67763
edit_explode_denovo_00002_57 edit_explode_denovo_00002 31000 3.49973
edit_explode_denovo_00002_57 edit_explode_denovo_00002 32000 3.17713
edit_explode_denovo_00002_57 edit_explode_denovo_00002 33000 2.99455
edit_explode_denovo_00002_57 edit_explode_denovo_00002 34000 3.2218
edit_explode_denovo_00002_57 edit_explode_denovo_00002 35000 3.32596
edit_explode_denovo_00002_57 edit_explode_denovo_00002 36000 3.44653
edit_explode_denovo_00002_57 edit_explode_denovo_00002 37000 3.57515
edit_explode_denovo_00002_57 edit_explode_denovo_00002 38000 3.58415
edit_explode_denovo_00002_57 edit_explode_denovo_00002 39000 3.51252
edit_explode_denovo_00002_57 edit_explode_denovo_00002 40000 3.71801
edit_explode_denovo_00002_57 edit_explode_denovo_00002 41000 5.13199
edit_explode_denovo_00002_57 edit_explode_denovo_00002 42000 2.39101
edit_explode_denovo_00002_57 edit_explode_denovo_00002 43000 2.13482
edit_explode_denovo_00002_57 edit_explode_denovo_00002 44000 2.29706
edit_explode_denovo_00002_57 edit_explode_denovo_00002 45000 2.0066
edit_explode_denovo_00002_57 edit_explode_denovo_00002 46000 1.67522
edit_explode_denovo_00002_57 edit_explode_denovo_00002 47000 1.69795
edit_explode_denovo_00002_57 edit_explode_denovo_00002 48000 1.84379
edit_explode_denovo_00002_57 edit_explode_denovo_00002 49000 2.01428
edit_explode_denovo_00002_57 edit_explode_denovo_00002 50000 2.16984
edit_explode_denovo_00002_57 edit_explode_denovo_00002 51000 2.52761
edit_explode_denovo_00002_57 edit_explode_denovo_00002 52000 2.59016
edit_explode_denovo_00002_57 edit_explode_denovo_00002 53000 2.84369
edit_explode_denovo_00002_57 edit_explode_denovo_00002 54000 2.88534
edit_explode_denovo_00002_57 edit_explode_denovo_00002 55000 2.95806
edit_explode_denovo_00002_57 edit_explode_denovo_00002 56000 3.30188
edit_explode_denovo_00002_57 edit_explode_denovo_00002 57000 3.45393
edit_explode_denovo_00002_57 edit_explode_denovo_00002 58000 3.39092
edit_explode_denovo_00002_57 edit_explode_denovo_00002 59000 3.38113
edit_explode_denovo_00002_57 edit_explode_denovo_00002 60000 3.71308
edit_explode_denovo_00002_58 edit_explode_denovo_00002 0 -nan
edit_explode_denovo_00002_58 edit_explode_denovo_00002 1000 0.150106
edit_explode_denovo_00002_58 edit_explode_denovo_00002 2000 0.303113
edit_explode_denovo_00002_58 edit_explode_denovo_00002 3000 0.467462
edit_explode_denovo_00002_58 edit_explode_denovo_00002 4000 0.577098
edit_explode_denovo_00002_58 edit_explode_denovo_00002 5000 0.696505
edit_explode_denovo_00002_58 edit_explode_denovo_00002 6000 0.88268
edit_explode_denovo_00002_58 edit_explode_denovo_00002 7000 0.966034
edit_explode_denovo_00002_58 edit_explode_denovo_00002 8000 1.21283
edit_explode_denovo_00002_58 edit_explode_denovo_00002 9000 1.32625
edit_explode_denovo_00002_58 edit_explode_denovo_00002 10000 1.48834
edit_explode_denovo_00002_58 edit_explode_denovo_00002 11000 1.60196
edit_explode_denovo_00002_58 edit_explode_denovo_00002 12000 1.77277
edit_explode_denovo_00002_58 edit_explode_denovo_00002 13000 1.87835
edit_explode_denovo_00002_58 edit_explode_denovo_00002 14000 2.10555
edit_explode_denovo_00002_58 edit_explode_denovo_00002 15000 2.36631
edit_explode_denovo_00002_58 edit_explode_denovo_00002 16000 2.66479
edit_explode_denovo_00002_58 edit_explode_denovo_00002 17000 2.86752
edit_explode_denovo_00002_58 edit_explode_denovo_00002 18000 3.15931
edit_explode_denovo_00002_58 edit_explode_denovo_00002 19000 3.32819
edit_explode_denovo_00002_58 edit_explode_denovo_00002 20000 3.43773
edit_explode_denovo_00002_58 edit_explode_denovo_00002 21000 3.5545
edit_explode_denovo_00002_58 edit_explode_denovo_00002 22000 3.76583
edit_explode_denovo_00002_58 edit_explode_denovo_00002 23000 4.00053
edit_explode_denovo_00002_58 edit_explode_denovo_00002 24000 4.02639
edit_explode_denovo_00002_58 edit_explode_denovo_00002 25000 4.18048
edit_explode_denovo_00002_58 edit_explode_denovo_00002 26000 4.52155
edit_explode_denovo_00002_58 edit_explode_denovo_00002 27000 4.57018
edit_explode_denovo_00002_58 edit_explode_denovo_00002 28000 4.67296
edit_explode_denovo_00002_58 edit_explode_denovo_00002 29000 5.0184
edit_explode_denovo_00002_58 edit_explode_denovo_00002 30000 5.55073
edit_explode_denovo_00002_58 edit_explode_denovo_00002 31000 6.06317
edit_explode_denovo_00002_58 edit_explode_denovo_00002 32000 4.82533
edit_explode_denovo_00002_58 edit_explode_denovo_00002 33000 4.03249
edit_explode_denovo_00002_58 edit_explode_denovo_00002 34000 6.71496
edit_explode_denovo_00002_58 edit_explode_denovo_00002 35000 4.77833
edit_explode_denovo_00002_58 edit_explode_denovo_00002 36000 2.94329
edit_explode_denovo_00002_58 edit_explode_denovo_00002 37000 4.62209
edit_explode_denovo_00002_58 edit_explode_denovo_00002 38000 5.84053
edit_explode_denovo_00002_58 edit_explode_denovo_00002 39000 6.01152
edit_explode_denovo_00002_58 edit_explode_denovo_00002 40000 6.86969
edit_explode_denovo_00002_58 edit_explode_denovo_00002 41000 2.83303
edit_explode_denovo_00002_58 edit_explode_denovo_00002 42000 2.08796
edit_explode_denovo_00002_58 edit_explode_denovo_00002 43000 2.0588
edit_explode_denovo_00002_58 edit_explode_denovo_00002 44000 3.00556
edit_explode_denovo_00002_58 edit_explode_denovo_00002 45000 3.26851
edit_explode_denovo_00002_58 edit_explode_denovo_00002 46000 3.39284
edit_explode_denovo_00002_58 edit_explode_denovo_00002 47000 3.48655
edit_explode_denovo_00002_58 edit_explode_denovo_00002 48000 3.27505
edit_explode_denovo_00002_58 edit_explode_denovo_00002 49000 2.57457
edit_explode_denovo_00002_58 edit_explode_denovo_00002 50000 1.48065
edit_explode_denovo_00002_58 edit_explode_denovo_00002 51000 1.20348
edit_explode_denovo_00002_58 edit_explode_denovo_00002 52000 3.91897
edit_explode_denovo_00002_58 edit_explode_denovo_00002 53000 3.27815
edit_explode_denovo_00002_58 edit_explode_denovo_00002 54000 3.24777
edit_explode_denovo_00002_58 edit_explode_denovo_00002 55000 3.14463
edit_explode_denovo_00002_58 edit_explode_denovo_00002 56000 3.12425
edit_explode_denovo_00002_58 edit_explode_denovo_00002 57000 3.10468
edit_explode_denovo_00002_58 edit_explode_denovo_00002 58000 3.04633
edit_explode_denovo_00002_58 edit_explode_denovo_00002 59000 3.09744
edit_explode_denovo_00002_58 edit_explode_denovo_00002 60000 3.14327
edit_explode_denovo_00002_59 edit_explode_denovo_00002 0 -nan
edit_explode_denovo_00002_59 edit_explode_denovo_00002 1000 0.14988
edit_explode_denovo_00002_59 edit_explode_denovo_00002 2000 0.278827
edit_explode_denovo_00002_59 edit_explode_denovo_00002 3000 0.412521
edit_explode_denovo_00002_59 edit_explode_denovo_00002 4000 0.64412
edit_explode_denovo_00002_59 edit_explode_denovo_00002 5000 0.617692
edit_explode_denovo_00002_59 edit_explode_denovo_00002 6000 0.771803
edit_explode_denovo_00002_59 edit_explode_denovo_00002 7000 0.866122
edit_explode_denovo_00002_59 edit_explode_denovo_00002 8000 0.994937
edit_explode_denovo_00002_59 edit_explode_denovo_00002 9000 1.27058
edit_explode_denovo_00002_59 edit_explode_denovo_00002 10000 1.37999
edit_explode_denovo_00002_59 edit_explode_denovo_00002 11000 1.41128
edit_explode_denovo_00002_59 edit_explode_denovo_00002 12000 1.51451
edit_explode_denovo_00002_59 edit_explode_denovo_00002 13000 1.59101
edit_explode_denovo_00002_59 edit_explode_denovo_00002 14000 1.87597
edit_explode_denovo_00002_59 edit_explode_denovo_00002 15000 1.97182
edit_explode_denovo_00002_59 edit_explode_denovo_00002 16000 2.00065
edit_explode_denovo_00002_59 edit_explode_denovo_00002 17000 2.07497
edit_explode_denovo_00002_59 edit_explode_denovo_00002 18000 2.12049
edit_explode_denovo_00002_59 edit_explode_denovo_00002 19000 2.05959
edit_explode_denovo_00002_59 edit_explode_denovo_00002 20000 2.14615
edit_explode_denovo_00002_59 edit_explode_denovo_00002 21000 2.4626
edit_explode_denovo_00002_59 edit_explode_denovo_00002 22000 2.51168
edit_explode_denovo_00002_59 edit_explode_denovo_00002 23000 2.59513
edit_explode_denovo_00002_59 edit_explode_denovo_00002 24000 2.78201
edit_explode_denovo_00002_59 edit_explode_denovo_00002 25000 3.04024
edit_explode_denovo_00002_59 edit_explode_denovo_00002 26000 3.17791
edit_explode_denovo_00002_59 edit_explode_denovo_00002 27000 3.4666
edit_explode_denovo_00002_59 edit_explode_denovo_00002 28000 3.74421
edit_explode_denovo_00002_59 edit_explode_denovo_00002 29000 3.90535
edit_explode_denovo_00002_59 edit_explode_denovo_00002 30000 4.1349
edit_explode_denovo_00002_59 edit_explode_denovo_00002 31000 4.58296
edit_explode_denovo_00002_59 edit_explode_denovo_00002 32000 5.03076
edit_explode_denovo_00002_59 edit_explode_denovo_00002 33000 3.98921
edit_explode_denovo_00002_59 edit_explode_denovo_00002 34000 5.33069
edit_explode_denovo_00002_59 edit_explode_denovo_00002 35000 5.08636
edit_explode_denovo_00002_59 edit_explode_denovo_00002 36000 4.62638
edit_explode_denovo_00002_59 edit_explode_denovo_00002 37000 3.87253
edit_explode_denovo_00002_59 edit_explode_denovo_00002 38000 2.86322
edit_explode_denovo_00002_59 edit_explode_denovo_00002 39000 3.64258
edit_explode_denovo_00002_59 edit_explode_denovo_00002 40000 5.90798
edit_explode_denovo_00002_59 edit_explode_denovo_00002 41000 3.7894
edit_explode_denovo_00002_59 edit_explode_denovo_00002 42000 0.734931
edit_explode_denovo_00002_59 edit_explode_denovo_00002 43000 0.689141
edit_explode_denovo_00002_59 edit_explode_denovo_00002 44000 1.10527
edit_explode_denovo_00002_59 edit_explode_denovo_00002 45000 1.62652
edit_explode_denovo_00002_59 edit_explode_denovo_00002 46000 1.95795
edit_explode_denovo_00002_59 edit_explode_denovo_00002 47000 2.30171
edit_explode_denovo_00002_59 edit_explode_denovo_00002 48000 2.26643
edit_explode_denovo_00002_59 edit_explode_denovo_00002 49000 3.50092
edit_explode_denovo_00002_59 edit_explode_denovo_00002 50000 1.64343
edit_explode_denovo_00002_59 edit_explode_denovo_00002 51000 1.72205
edit_explode_denovo_00002_59 edit_explode_denovo_00002 52000 1.94276
edit_explode_denovo_00002_59 edit_explode_denovo_00002 53000 2.24109
edit_explode_denovo_00002_59 edit_explode_denovo_00002 54000 2.43829
edit_explode_denovo_00002_59 edit_explode_denovo_00002 55000 2.84193
edit_explode_denovo_00002_59 edit_explode_denovo_00002 56000 3.19275
edit_explode_denovo_00002_59 edit_explode_denovo_00002 57000 3.14407
edit_explode_denovo_00002_59 edit_explode_denovo_00002 58000 2.03694
edit_explode_denovo_00002_59 edit_explode_denovo_00002 59000 2.11483
edit_explode_denovo_00002_59 edit_explode_denovo_00002 60000 2.12267
edit_explode_denovo_00002_60 edit_explode_denovo_00002 0 -nan
edit_explode_denovo_00002_60 edit_explode_denovo_00002 1000 0.111544
edit_explode_denovo_00002_60 edit_explode_denovo_00002 2000 0.20283
edit_explode_denovo_00002_60 edit_explode_denovo_00002 3000 0.395513
edit_explode_denovo_00002_60 edit_explode_denovo_00002 4000 0.51509
edit_explode_denovo_00002_60 edit_explode_denovo_00002 5000 0.64755
edit_explode_denovo_00002_60 edit_explode_denovo_00002 6000 0.665989
edit_explode_denovo_00002_60 edit_explode_denovo_00002 7000 0.835888
edit_explode_denovo_00002_60 edit_explode_denovo_00002 8000 0.979565
edit_explode_denovo_00002_60 edit_explode_denovo_00002 9000 1.18943
edit_explode_denovo_00002_60 edit_explode_denovo_00002 10000 1.24965
edit_explode_denovo_00002_60 edit_explode_denovo_00002 11000 1.50762
edit_explode_denovo_00002_60 edit_explode_denovo_00002 12000 1.68889
edit_explode_denovo_00002_60 edit_explode_denovo_00002 13000 1.79277
edit_explode_denovo_00002_60 edit_explode_denovo_00002 14000 1.9247
edit_explode_denovo_00002_60 edit_explode_denovo_00002 15000 2.0089
edit_explode_denovo_00002_60 edit_explode_denovo_00002 16000 2.18165
edit_explode_denovo_00002_60 edit_explode_denovo_00002 17000 2.28632
edit_explode_denovo_00002_60 edit_explode_denovo_00002 18000 2.47128
edit_explode_denovo_00002_60 edit_explode_denovo_00002 19000 2.66875
edit_explode_denovo_00002_60 edit_explode_denovo_00002 20000 2.85236
edit_explode_denovo_00002_60 edit_explode_denovo_00002 21000 3.00162
edit_explode_denovo_00002_60 edit_explode_denovo_00002 22000 3.21374
edit_explode_denovo_00002_60 edit_explode_denovo_00002 23000 3.21249
edit_explode_denovo_00002_60 edit_explode_denovo_00002 24000 3.39409
edit_explode_denovo_00002_60 edit_explode_denovo_00002 25000 3.50341
edit_explode_denovo_00002_60 edit_explode_denovo_00002 26000 3.56411
edit_explode_denovo_00002_60 edit_explode_denovo_00002 27000 3.78257
edit_explode_denovo_00002_60 edit_explode_denovo_00002 28000 3.74157
edit_explode_denovo_00002_60 edit_explode_denovo_00002 29000 3.81696
edit_explode_denovo_00002_60 edit_explode_denovo_00002 30000 4.0547
edit_explode_denovo_00002_60 edit_explode_denovo_00002 31000 6.12686
edit_explode_denovo_00002_60 edit_explode_denovo_00002 32000 5.01323
edit_explode_denovo_00002_60 edit_explode_denovo_00002 33000 4.68759
edit_explode_denovo_00002_60 edit_explode_denovo_00002 34000 5.56537
edit_explode_denovo_00002_60 edit_explode_denovo_00002 35000 5.97053
edit_explode_denovo_00002_60 edit_explode_denovo_00002 36000 6.40995
edit_explode_denovo_00002_60 edit_explode_denovo_00002 37000 6.51127
edit_explode_denovo_00002_60 edit_explode_denovo_00002 38000 6.48196
edit_explode_denovo_00002_60 edit_explode_denovo_00002 39000 6.18093
edit_explode_denovo_00002_60 edit_explode_denovo_00002 40000 5.94288
edit_explode_denovo_00002_60 edit_explode_denovo_00002 41000 6.4119
edit_explode_denovo_00002_60 edit_explode_denovo_00002 42000 6.74635
edit_explode_denovo_00002_60 edit_explode_denovo_00002 43000 6.91249
edit_explode_denovo_00002_60 edit_explode_denovo_00002 44000 7.18889
edit_explode_denovo_00002_60 edit_explode_denovo_00002 45000 6.06057
edit_explode_denovo_00002_60 edit_explode_denovo_00002 46000 5.15251
edit_explode_denovo_00002_60 edit_explode_denovo_00002 47000 5.46829
edit_explode_denovo_00002_60 edit_explode_denovo_00002 48000 7.87981
edit_explode_denovo_00002_60 edit_explode_denovo_00002 49000 7.2067
edit_explode_denovo_00002_60 edit_explode_denovo_00002 50000 5.86316
edit_explode_denovo_00002_60 edit_explode_denovo_00002 51000 5.83866
edit_explode_denovo_00002_60 edit_explode_denovo_00002 52000 6.20039
edit_explode_denovo_00002_60 edit_explode_denovo_00002 53000 7.49165
edit_explode_denovo_00002_60 edit_explode_denovo_00002 54000 8.23615
edit_explode_denovo_00002_60 edit_explode_denovo_00002 55000 6.68965
edit_explode_denovo_00002_60 edit_explode_denovo_00002 56000 7.27214
edit_explode_denovo_00002_60 edit_explode_denovo_00002 57000 8.58631
edit_explode_denovo_00002_60 edit_explode_denovo_00002 58000 7.68278
edit_explode_denovo_00002_60 edit_explode_denovo_00002 59000 7.75648
edit_explode_denovo_00002_60 edit_explode_denovo_00002 60000 8.22521
edit_explode_denovo_00002_61 edit_explode_denovo_00002 0 -nan
edit_explode_denovo_00002_61 edit_explode_denovo_00002 1000 0.0906337
edit_explode_denovo_00002_61 edit_explode_denovo_00002 2000 0.171191
edit_explode_denovo_00002_61 edit_explode_denovo_00002 3000 0.289896
edit_explode_denovo_00002_61 edit_explode_denovo_00002 4000 0.348628
edit_explode_denovo_00002_61 edit_explode_denovo_00002 5000 0.522932
edit_explode_denovo_00002_61 edit_explode_denovo_00002 6000 0.643712
edit_explode_denovo_00002_61 edit_explode_denovo_00002 7000 0.745841
edit_explode_denovo_00002_61 edit_explode_denovo_00002 8000 0.77802
edit_explode_denovo_00002_61 edit_explode_denovo_00002 9000 0.879215
edit_explode_denovo_00002_61 edit_explode_denovo_00002 10000 1.05897
edit_explode_denovo_00002_61 edit_explode_denovo_00002 11000 1.17375
edit_explode_denovo_00002_61 edit_explode_denovo_00002 12000 1.33327
edit_explode_denovo_00002_61 edit_explode_denovo_00002 13000 1.44148
edit_explode_denovo_00002_61 edit_explode_denovo_00002 14000 1.56465
edit_explode_denovo_00002_61 edit_explode_denovo_00002 15000 1.82036
edit_explode_denovo_00002_61 edit_explode_denovo_00002 16000 1.98062
edit_explode_denovo_00002_61 edit_explode_denovo_00002 17000 1.96945
edit_explode_denovo_00002_61 edit_explode_denovo_00002 18000 2.29125
edit_explode_denovo_00002_61 edit_explode_denovo_00002 19000 2.58035
edit_explode_denovo_00002_61 edit_explode_denovo_00002 20000 3.06739
edit_explode_denovo_00002_61 edit_explode_denovo_00002 21000 3.33091
edit_explode_denovo_00002_61 edit_explode_denovo_00002 22000 3.49656
edit_explode_denovo_00002_61 edit_explode_denovo_00002 23000 3.95722
edit_explode_denovo_00002_61 edit_explode_denovo_00002 24000 4.01621
edit_explode_denovo_00002_61 edit_explode_denovo_00002 25000 4.59606
edit_explode_denovo_00002_61 edit_explode_denovo_00002 26000 4.94463
edit_explode_denovo_00002_61 edit_explode_denovo_00002 27000 2.38279
edit_explode_denovo_00002_61 edit_explode_denovo_00002 28000 5.29908
edit_explode_denovo_00002_61 edit_explode_denovo_00002 29000 3.32821
edit_explode_denovo_00002_61 edit_explode_denovo_00002 30000 0.426173
edit_explode_denovo_00002_61 edit_explode_denovo_00002 31000 0.726637
edit_explode_denovo_00002_61 edit_explode_denovo_00002 32000 1.04324
edit_explode_denovo_00002_61 edit_explode_denovo_00002 33000 1.60384
edit_explode_denovo_00002_61 edit_explode_denovo_00002 34000 1.99613
edit_explode_denovo_00002_61 edit_explode_denovo_00002 35000 1.94059
edit_explode_denovo_00002_61 edit_explode_denovo_00002 36000 2.09124
edit_explode_denovo_00002_61 edit_explode_denovo_00002 37000 2.19097
edit_explode_denovo_00002_61 edit_explode_denovo_00002 38000 2.16885
edit_explode_denovo_00002_61 edit_explode_denovo_00002 39000 2.38219
edit_explode_denovo_00002_61 edit_explode_denovo_00002 40000 2.48123
edit_explode_denovo_00002_61 edit_explode_denovo_00002 41000 2.45718
edit_explode_denovo_00002_61 edit_explode_denovo_00002 42000 2.46572
edit_explode_denovo_00002_61 edit_explode_denovo_00002 43000 2.59937
